"island";"year";"month";"site";"coreID";"class1";"x";"dens"
"Bubaque";2019;4;"BI";"C9BI4";"Polychaeta_errantia";5;636.942675159236
"Bubaque";2019;4;"BI";"C9BI5";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2019;4;"BI";"C9BI6";"Polychaeta_errantia";7;891.71974522293
"Bubaque";2019;4;"BI";"C9BI7";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"BI";"C9BI8";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2019;4;"BI";"C9BI9";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2019;4;"BR";"C9BR1";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR10";"Polychaeta_errantia";7;891.71974522293
"Bubaque";2019;4;"BR";"C9BR11";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2019;4;"BR";"C9BR12";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2019;4;"BR";"C9BR2";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR3";"Polychaeta_errantia";0;0
"Bubaque";2019;4;"BR";"C9BR4";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR5";"Polychaeta_errantia";0;0
"Bubaque";2019;4;"BR";"C9BR6";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2019;4;"BR";"C9BR7";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"BR";"C9BR8";"Polychaeta_errantia";5;636.942675159236
"Bubaque";2019;4;"BR";"C9BR9";"Polychaeta_errantia";0;0
"Bubaque";2019;4;"E";"C9E1";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2019;4;"E";"C9E10";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2019;4;"E";"C9E11";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2019;4;"E";"C9E12";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2019;4;"E";"C9E2";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E3";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2019;4;"E";"C9E4";"Polychaeta_errantia";9;1146.49681528662
"Bubaque";2019;4;"E";"C9E5";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E6";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2019;4;"E";"C9E7";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2019;4;"E";"C9E8";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2019;4;"E";"C9E9";"Polychaeta_errantia";5;636.942675159236
"Formosa";2018;1;"A";"CA1";"Polychaeta_errantia";1;127.388535031847
"Formosa";2018;1;"A";"CA2";"Polychaeta_errantia";0;0
"Formosa";2018;1;"A";"CA3";"Polychaeta_errantia";2;254.777070063694
"Formosa";2018;1;"A";"CA4";"Polychaeta_errantia";3;382.165605095541
"Formosa";2018;1;"A";"CA5";"Polychaeta_errantia";2;254.777070063694
"Formosa";2018;1;"A";"CA6";"Polychaeta_errantia";5;636.942675159236
"Formosa";2018;1;"A";"CA7";"Polychaeta_errantia";2;254.777070063694
"Formosa";2018;1;"A";"CA8";"Polychaeta_errantia";1;127.388535031847
"Formosa";2018;1;"AB";"CAB1";"Polychaeta_errantia";0;0
"Formosa";2018;1;"AB";"CAB2";"Polychaeta_errantia";0;0
"Formosa";2018;1;"AB";"CAB3";"Polychaeta_errantia";3;382.165605095541
"Formosa";2018;1;"AB";"CAB4";"Polychaeta_errantia";1;127.388535031847
"Formosa";2018;1;"AB";"CAB5";"Polychaeta_errantia";2;254.777070063694
"Formosa";2018;1;"AB";"CAB6";"Polychaeta_errantia";0;0
"Formosa";2018;1;"AB";"CAB7";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BI";"CBI1";"Polychaeta_errantia";7;891.71974522293
"Bubaque";2018;2;"BI";"CBI10";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"BI";"CBI11";"Polychaeta_errantia";10;1273.88535031847
"Bubaque";2018;2;"BI";"CBI12";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"BI";"CBI13";"Polychaeta_errantia";5;636.942675159236
"Bubaque";2018;2;"BI";"CBI14";"Polychaeta_errantia";3;382.165605095541
"Bubaque";2018;2;"BI";"CBI15";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2018;2;"BI";"CBI16";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BI";"CBI2";"Polychaeta_errantia";10;1273.88535031847
"Bubaque";2018;2;"BI";"CBI3";"Polychaeta_errantia";9;1146.49681528662
"Bubaque";2018;2;"BI";"CBI4";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BI";"CBI5";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"BI";"CBI6";"Polychaeta_errantia";10;1273.88535031847
"Bubaque";2018;2;"BI";"CBI7";"Polychaeta_errantia";7;891.71974522293
"Bubaque";2018;2;"BI";"CBI8";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"BI";"CBI9";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"BR";"CBR1";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR10";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR11";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR12";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR13";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2018;2;"BR";"CBR14";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2018;2;"BR";"CBR15";"Polychaeta_errantia";3;382.165605095541
"Bubaque";2018;2;"BR";"CBR16";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR2";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"BR";"CBR3";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR4";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR5";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"BR";"CBR6";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR7";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR8";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"BR";"CBR9";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"E";"CE1";"Polychaeta_errantia";1;127.388535031847
"Bubaque";2018;2;"E";"CE10";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"E";"CE11";"Polychaeta_errantia";14;1783.43949044586
"Bubaque";2018;2;"E";"CE12";"Polychaeta_errantia";13;1656.05095541401
"Bubaque";2018;2;"E";"CE13";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"E";"CE14";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"E";"CE15";"Polychaeta_errantia";6;764.331210191083
"Bubaque";2018;2;"E";"CE16";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"E";"CE2";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"E";"CE3";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"E";"CE4";"Polychaeta_errantia";4;509.554140127389
"Bubaque";2018;2;"E";"CE5";"Polychaeta_errantia";17;2165.6050955414
"Bubaque";2018;2;"E";"CE6";"Polychaeta_errantia";0;0
"Bubaque";2018;2;"E";"CE7";"Polychaeta_errantia";2;254.777070063694
"Bubaque";2018;2;"E";"CE8";"Polychaeta_errantia";7;891.71974522293
"Bubaque";2018;2;"E";"CE9";"Polychaeta_errantia";4;509.554140127389
"Orango";2019;2;"AD";"JP_6_1";"Polychaeta_errantia";2;176.991150442478
"Orango";2019;2;"AD";"JP_6_10";"Polychaeta_errantia";2;176.991150442478
"Orango";2019;2;"AD";"JP_6_2";"Polychaeta_errantia";4;353.982300884956
"Orango";2019;2;"AD";"JP_6_3";"Polychaeta_errantia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_4";"Polychaeta_errantia";0;0
"Orango";2019;2;"AD";"JP_6_5";"Polychaeta_errantia";3;265.486725663717
"Orango";2019;2;"AD";"JP_6_6";"Polychaeta_errantia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_7";"Polychaeta_errantia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_6_8";"Polychaeta_errantia";0;0
"Orango";2019;2;"AD";"JP_6_9";"Polychaeta_errantia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_9_1";"Polychaeta_errantia";9;796.460176991151
"Orango";2019;2;"AD";"JP_9_10";"Polychaeta_errantia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_2";"Polychaeta_errantia";4;353.982300884956
"Orango";2019;2;"AD";"JP_9_3";"Polychaeta_errantia";3;265.486725663717
"Orango";2019;2;"AD";"JP_9_4";"Polychaeta_errantia";5;442.477876106195
"Orango";2019;2;"AD";"JP_9_5";"Polychaeta_errantia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_6";"Polychaeta_errantia";3;265.486725663717
"Orango";2019;2;"AD";"JP_9_7";"Polychaeta_errantia";2;176.991150442478
"Orango";2019;2;"AD";"JP_9_8";"Polychaeta_errantia";1;88.4955752212389
"Orango";2019;2;"AD";"JP_9_9";"Polychaeta_errantia";2;176.991150442478
"Orango";2018;10;"AD";"C11T0";"Polychaeta_sedentaria";11;973.451327433628
"Orango";2019;3;"AD";"C11T1";"Polychaeta_sedentaria";3;265.486725663717
"Orango";2019;10;"AD";"C11T2";"Polychaeta_sedentaria";6;530.973451327434
"Orango";2018;10;"AD";"C12T0";"Polychaeta_sedentaria";14;1238.93805309735
"Orango";2019;3;"AD";"C12T1";"Polychaeta_sedentaria";6;530.973451327434
"Orango";2019;10;"AD";"C12T2";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;3;"AD";"C13T1";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;10;"AD";"C13T2";"Polychaeta_sedentaria";5;442.477876106195
"Orango";2019;10;"AD";"C14T2";"Polychaeta_sedentaria";0;0
"Orango";2019;3;"AD";"C15T1";"Polychaeta_sedentaria";8;707.964601769911
"Orango";2019;10;"AD";"C15T2";"Polychaeta_sedentaria";15;1327.43362831858
"Orango";2018;10;"AD";"C16T0";"Polychaeta_sedentaria";0;0
"Orango";2019;3;"AD";"C16T1";"Polychaeta_sedentaria";42;3716.81415929204
"Orango";2019;10;"AD";"C16T2";"Polychaeta_sedentaria";17;1504.42477876106
"Orango";2019;3;"AD";"C21T1";"Polychaeta_sedentaria";11;973.451327433628
"Orango";2019;10;"AD";"C21T2";"Polychaeta_sedentaria";40;3539.82300884956
"Orango";2018;10;"AD";"C22T0";"Polychaeta_sedentaria";44;3893.80530973451
"Orango";2019;3;"AD";"C22T1";"Polychaeta_sedentaria";6;530.973451327434
"Orango";2019;10;"AD";"C22T2";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;10;"AD";"C23T2";"Polychaeta_sedentaria";38;3362.83185840708
"Orango";2018;10;"AD";"C24T0";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;3;"AD";"C24T1";"Polychaeta_sedentaria";14;1238.93805309735
"Orango";2019;10;"AD";"C24T2";"Polychaeta_sedentaria";38;3362.83185840708
"Orango";2018;10;"AD";"C25T0";"Polychaeta_sedentaria";8;707.964601769911
"Orango";2019;3;"AD";"C25T1";"Polychaeta_sedentaria";8;707.964601769911
"Orango";2019;10;"AD";"C25T2";"Polychaeta_sedentaria";22;1946.90265486726
"Orango";2019;3;"AD";"C26T1";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;10;"AD";"C26T2";"Polychaeta_sedentaria";10;884.955752212389
"Formosa";2018;2;"A";"C2A1";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"A";"C2A10";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"A";"C2A11";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"A";"C2A12";"Polychaeta_sedentaria";12;1528.66242038217
"Formosa";2018;2;"A";"C2A13";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;2;"A";"C2A14";"Polychaeta_sedentaria";12;1528.66242038217
"Formosa";2018;2;"A";"C2A15";"Polychaeta_sedentaria";8;1019.10828025478
"Formosa";2018;2;"A";"C2A16";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;2;"A";"C2A2";"Polychaeta_sedentaria";2;254.777070063694
"Formosa";2018;2;"A";"C2A3";"Polychaeta_sedentaria";2;254.777070063694
"Formosa";2018;2;"A";"C2A4";"Polychaeta_sedentaria";2;254.777070063694
"Formosa";2018;2;"A";"C2A5";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;2;"A";"C2A6";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;2;"A";"C2A7";"Polychaeta_sedentaria";5;636.942675159236
"Formosa";2018;2;"A";"C2A8";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"A";"C2A9";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;2;"AB";"C2AB1";"Polychaeta_sedentaria";4;509.554140127389
"Formosa";2018;2;"AB";"C2AB10";"Polychaeta_sedentaria";13;1656.05095541401
"Formosa";2018;2;"AB";"C2AB11";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB12";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;2;"AB";"C2AB13";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;2;"AB";"C2AB14";"Polychaeta_sedentaria";6;764.331210191083
"Formosa";2018;2;"AB";"C2AB15";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;2;"AB";"C2AB16";"Polychaeta_sedentaria";2;254.777070063694
"Formosa";2018;2;"AB";"C2AB2";"Polychaeta_sedentaria";6;764.331210191083
"Formosa";2018;2;"AB";"C2AB3";"Polychaeta_sedentaria";5;636.942675159236
"Formosa";2018;2;"AB";"C2AB4";"Polychaeta_sedentaria";11;1401.27388535032
"Formosa";2018;2;"AB";"C2AB5";"Polychaeta_sedentaria";6;764.331210191083
"Formosa";2018;2;"AB";"C2AB6";"Polychaeta_sedentaria";8;1019.10828025478
"Formosa";2018;2;"AB";"C2AB7";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;2;"AB";"C2AB8";"Polychaeta_sedentaria";4;509.554140127389
"Formosa";2018;2;"AB";"C2AB9";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;3;"BI";"C2BI1";"Polychaeta_sedentaria";16;2038.21656050955
"Bubaque";2018;3;"BI";"C2BI10";"Polychaeta_sedentaria";20;2547.77070063694
"Bubaque";2018;3;"BI";"C2BI11";"Polychaeta_sedentaria";10;1273.88535031847
"Bubaque";2018;3;"BI";"C2BI12";"Polychaeta_sedentaria";28;3566.87898089172
"Bubaque";2018;3;"BI";"C2BI13";"Polychaeta_sedentaria";17;2165.6050955414
"Bubaque";2018;3;"BI";"C2BI14";"Polychaeta_sedentaria";15;1910.82802547771
"Bubaque";2018;3;"BI";"C2BI15";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;3;"BI";"C2BI16";"Polychaeta_sedentaria";10;1273.88535031847
"Bubaque";2018;3;"BI";"C2BI2";"Polychaeta_sedentaria";22;2802.54777070064
"Bubaque";2018;3;"BI";"C2BI3";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;3;"BI";"C2BI4";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;3;"BI";"C2BI5";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;3;"BI";"C2BI6";"Polychaeta_sedentaria";13;1656.05095541401
"Bubaque";2018;3;"BI";"C2BI7";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;3;"BI";"C2BI8";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;3;"BI";"C2BI9";"Polychaeta_sedentaria";11;1401.27388535032
"Bubaque";2018;3;"BR";"C2BR1";"Polychaeta_sedentaria";6;764.331210191083
"Bubaque";2018;3;"BR";"C2BR10";"Polychaeta_sedentaria";24;3057.32484076433
"Bubaque";2018;3;"BR";"C2BR11";"Polychaeta_sedentaria";18;2292.99363057325
"Bubaque";2018;3;"BR";"C2BR12";"Polychaeta_sedentaria";25;3184.71337579618
"Bubaque";2018;3;"BR";"C2BR13";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;3;"BR";"C2BR14";"Polychaeta_sedentaria";10;1273.88535031847
"Bubaque";2018;3;"BR";"C2BR15";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;3;"BR";"C2BR16";"Polychaeta_sedentaria";17;2165.6050955414
"Bubaque";2018;3;"BR";"C2BR2";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;3;"BR";"C2BR3";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;3;"BR";"C2BR4";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;3;"BR";"C2BR5";"Polychaeta_sedentaria";8;1019.10828025478
"Bubaque";2018;3;"BR";"C2BR6";"Polychaeta_sedentaria";13;1656.05095541401
"Bubaque";2018;3;"BR";"C2BR7";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;3;"BR";"C2BR8";"Polychaeta_sedentaria";6;764.331210191083
"Bubaque";2018;3;"BR";"C2BR9";"Polychaeta_sedentaria";24;3057.32484076433
"Bubaque";2018;3;"E";"C2E1";"Polychaeta_sedentaria";6;764.331210191083
"Bubaque";2018;3;"E";"C2E10";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;3;"E";"C2E11";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;3;"E";"C2E12";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;3;"E";"C2E13";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;3;"E";"C2E14";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;3;"E";"C2E15";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;3;"E";"C2E16";"Polychaeta_sedentaria";0;0
"Bubaque";2018;3;"E";"C2E2";"Polychaeta_sedentaria";10;1273.88535031847
"Bubaque";2018;3;"E";"C2E3";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;3;"E";"C2E4";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;3;"E";"C2E5";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;3;"E";"C2E6";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;3;"E";"C2E7";"Polychaeta_sedentaria";12;1528.66242038217
"Bubaque";2018;3;"E";"C2E8";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;3;"E";"C2E9";"Polychaeta_sedentaria";9;1146.49681528662
"Orango";2018;10;"AD";"C31T0";"Polychaeta_sedentaria";3;265.486725663717
"Orango";2019;3;"AD";"C31T1";"Polychaeta_sedentaria";19;1681.41592920354
"Orango";2019;10;"AD";"C31T2";"Polychaeta_sedentaria";11;973.451327433628
"Orango";2018;10;"AD";"C32T0";"Polychaeta_sedentaria";28;2477.87610619469
"Orango";2019;3;"AD";"C32T1";"Polychaeta_sedentaria";23;2035.3982300885
"Orango";2019;10;"AD";"C32T2";"Polychaeta_sedentaria";28;2477.87610619469
"Orango";2018;10;"AD";"C33T0";"Polychaeta_sedentaria";24;2123.89380530973
"Orango";2019;3;"AD";"C33T1";"Polychaeta_sedentaria";14;1238.93805309735
"Orango";2019;10;"AD";"C33T2";"Polychaeta_sedentaria";3;265.486725663717
"Orango";2019;3;"AD";"C34T1";"Polychaeta_sedentaria";0;0
"Orango";2019;10;"AD";"C34T2";"Polychaeta_sedentaria";8;707.964601769911
"Orango";2019;3;"AD";"C35T1";"Polychaeta_sedentaria";3;265.486725663717
"Orango";2019;10;"AD";"C35T2";"Polychaeta_sedentaria";15;1327.43362831858
"Orango";2019;3;"AD";"C36T1";"Polychaeta_sedentaria";24;2123.89380530973
"Orango";2019;10;"AD";"C36T2";"Polychaeta_sedentaria";10;884.955752212389
"Formosa";2018;10;"A";"C3A1";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;10;"A";"C3A10";"Polychaeta_sedentaria";8;1019.10828025478
"Formosa";2018;10;"A";"C3A11";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;10;"A";"C3A12";"Polychaeta_sedentaria";2;254.777070063694
"Formosa";2018;10;"A";"C3A2";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;10;"A";"C3A3";"Polychaeta_sedentaria";8;1019.10828025478
"Formosa";2018;10;"A";"C3A4";"Polychaeta_sedentaria";5;636.942675159236
"Formosa";2018;10;"A";"C3A5";"Polychaeta_sedentaria";8;1019.10828025478
"Formosa";2018;10;"A";"C3A6";"Polychaeta_sedentaria";9;1146.49681528662
"Formosa";2018;10;"A";"C3A7";"Polychaeta_sedentaria";0;0
"Formosa";2018;10;"A";"C3A8";"Polychaeta_sedentaria";0;0
"Formosa";2018;10;"A";"C3A9";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;11;"AB";"C3AB1";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;11;"AB";"C3AB10";"Polychaeta_sedentaria";3;382.165605095541
"Formosa";2018;11;"AB";"C3AB11";"Polychaeta_sedentaria";9;1146.49681528662
"Formosa";2018;11;"AB";"C3AB12";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;11;"AB";"C3AB2";"Polychaeta_sedentaria";13;1656.05095541401
"Formosa";2018;11;"AB";"C3AB3";"Polychaeta_sedentaria";6;764.331210191083
"Formosa";2018;11;"AB";"C3AB4";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;11;"AB";"C3AB5";"Polychaeta_sedentaria";1;127.388535031847
"Formosa";2018;11;"AB";"C3AB6";"Polychaeta_sedentaria";7;891.71974522293
"Formosa";2018;11;"AB";"C3AB7";"Polychaeta_sedentaria";0;0
"Formosa";2018;11;"AB";"C3AB8";"Polychaeta_sedentaria";5;636.942675159236
"Formosa";2018;11;"AB";"C3AB9";"Polychaeta_sedentaria";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI1";"Polychaeta_sedentaria";37;4713.37579617834
"Bubaque";2018;10;"BI";"C3BI10";"Polychaeta_sedentaria";1;127.388535031847
"Bubaque";2018;10;"BI";"C3BI11";"Polychaeta_sedentaria";8;1019.10828025478
"Bubaque";2018;10;"BI";"C3BI12";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;10;"BI";"C3BI2";"Polychaeta_sedentaria";26;3312.10191082803
"Bubaque";2018;10;"BI";"C3BI3";"Polychaeta_sedentaria";11;1401.27388535032
"Bubaque";2018;10;"BI";"C3BI4";"Polychaeta_sedentaria";11;1401.27388535032
"Bubaque";2018;10;"BI";"C3BI5";"Polychaeta_sedentaria";8;1019.10828025478
"Bubaque";2018;10;"BI";"C3BI6";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;10;"BI";"C3BI7";"Polychaeta_sedentaria";13;1656.05095541401
"Bubaque";2018;10;"BI";"C3BI8";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;10;"BI";"C3BI9";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;10;"BR";"C3BR1";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;10;"BR";"C3BR10";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;10;"BR";"C3BR11";"Polychaeta_sedentaria";11;1401.27388535032
"Bubaque";2018;10;"BR";"C3BR12";"Polychaeta_sedentaria";1;127.388535031847
"Bubaque";2018;10;"BR";"C3BR2";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;10;"BR";"C3BR3";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;10;"BR";"C3BR4";"Polychaeta_sedentaria";0;0
"Bubaque";2018;10;"BR";"C3BR5";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;10;"BR";"C3BR6";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;10;"BR";"C3BR7";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;10;"BR";"C3BR8";"Polychaeta_sedentaria";10;1273.88535031847
"Bubaque";2018;10;"BR";"C3BR9";"Polychaeta_sedentaria";12;1528.66242038217
"Bubaque";2018;10;"E";"C3E1";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;10;"E";"C3E10";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;10;"E";"C3E11";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;10;"E";"C3E12";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;10;"E";"C3E2";"Polychaeta_sedentaria";1;127.388535031847
"Bubaque";2018;10;"E";"C3E3";"Polychaeta_sedentaria";4;509.554140127389
"Bubaque";2018;10;"E";"C3E4";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;10;"E";"C3E5";"Polychaeta_sedentaria";6;764.331210191083
"Bubaque";2018;10;"E";"C3E6";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;10;"E";"C3E7";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;10;"E";"C3E8";"Polychaeta_sedentaria";5;636.942675159236
"Bubaque";2018;10;"E";"C3E9";"Polychaeta_sedentaria";6;764.331210191083
"Orango";2019;3;"AD";"C41T1";"Polychaeta_sedentaria";12;1061.94690265487
"Orango";2019;10;"AD";"C41T2";"Polychaeta_sedentaria";58;5132.74336283186
"Orango";2018;10;"AD";"C42T0";"Polychaeta_sedentaria";14;1238.93805309735
"Orango";2019;3;"AD";"C42T1";"Polychaeta_sedentaria";13;1150.44247787611
"Orango";2019;10;"AD";"C42T2";"Polychaeta_sedentaria";31;2743.36283185841
"Orango";2019;3;"AD";"C43T1";"Polychaeta_sedentaria";7;619.469026548673
"Orango";2019;10;"AD";"C43T2";"Polychaeta_sedentaria";21;1858.40707964602
"Orango";2018;10;"AD";"C44T0";"Polychaeta_sedentaria";16;1415.92920353982
"Orango";2019;10;"AD";"C44T2";"Polychaeta_sedentaria";46;4070.79646017699
"Orango";2019;3;"AD";"C45T1";"Polychaeta_sedentaria";13;1150.44247787611
"Orango";2019;10;"AD";"C45T2";"Polychaeta_sedentaria";26;2300.88495575221
"Orango";2018;10;"AD";"C46T0";"Polychaeta_sedentaria";1;88.4955752212389
"Orango";2019;3;"AD";"C46T1";"Polychaeta_sedentaria";10;884.955752212389
"Orango";2019;10;"AD";"C46T2";"Polychaeta_sedentaria";61;5398.23008849558
"Bubaque";2018;11;"BI";"C4BI1";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;11;"BI";"C4BI10";"Polychaeta_sedentaria";31;3949.04458598726
"Bubaque";2018;11;"BI";"C4BI11";"Polychaeta_sedentaria";6;764.331210191083
"Bubaque";2018;11;"BI";"C4BI12";"Polychaeta_sedentaria";9;1146.49681528662
"Bubaque";2018;11;"BI";"C4BI2";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;11;"BI";"C4BI3";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;11;"BI";"C4BI4";"Polychaeta_sedentaria";3;382.165605095541
"Bubaque";2018;11;"BI";"C4BI5";"Polychaeta_sedentaria";7;891.71974522293
"Bubaque";2018;11;"BI";"C4BI6";"Polychaeta_sedentaria";2;254.777070063694
"Bubaque";2018;11;"BI";"C4BI7";"Polychaeta_sedentaria";20;2547.77070063694
