"island";"year";"month";"site";"coreID";"class1";"family";"x";"dens"
"Bubaque";2018;10;"E";"C3E6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;10;"E";"C3E7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;10;"E";"C3E8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;10;"E";"C3E9";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C41T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C41T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C42T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C42T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C42T2";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C43T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C43T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C44T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C44T2";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C45T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C45T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C46T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C46T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C46T2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BI";"C4BI9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"BR";"C4BR9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;11;"E";"C4E9";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C51T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C51T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C51T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C52T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C52T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C52T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C53T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C53T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C53T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C54T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C54T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C54T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C55T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C55T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C55T2";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C56T2";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A1";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A10";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A11";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A12";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A2";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A3";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A4";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A5";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A6";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A7";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A8";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"A";"C5A9";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB1";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB10";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB11";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB12";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB2";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB3";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB4";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB5";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB6";"Gastropoda";"Terebridae";1;127.388535031847
"Formosa";2018;12;"AB";"C5AB7";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB8";"Gastropoda";"Terebridae";0;0
"Formosa";2018;12;"AB";"C5AB9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BI";"C5BI9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"BR";"C5BR9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;12;"E";"C5E9";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C61T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C61T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C61T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C62T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C62T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C62T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C63T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C63T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C63T2";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C64T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C64T2";"Gastropoda";"Terebridae";0;0
"Orango";2019;3;"AD";"C65T1";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C65T2";"Gastropoda";"Terebridae";0;0
"Orango";2018;10;"AD";"C66T0";"Gastropoda";"Terebridae";0;0
"Orango";2019;10;"AD";"C66T2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BI";"C6BI9";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"BR";"C6BR9";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;1;"E";"C6E9";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A1";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A10";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A11";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A12";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A2";"Gastropoda";"Terebridae";1;127.388535031847
"Formosa";2019;3;"A";"C7A3";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A4";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A5";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A6";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A7";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A8";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"A";"C7A9";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB1";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB10";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB11";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB12";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB2";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB3";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB4";"Gastropoda";"Terebridae";1;127.388535031847
"Formosa";2019;3;"AB";"C7AB5";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB6";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB7";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB8";"Gastropoda";"Terebridae";0;0
"Formosa";2019;3;"AB";"C7AB9";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A1";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A10";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A11";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A12";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A2";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A3";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A4";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A5";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A6";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A7";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A8";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"A";"C8A9";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB1";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB10";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB11";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB12";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB2";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB3";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB4";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB5";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB6";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB7";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB8";"Gastropoda";"Terebridae";0;0
"Formosa";2019;4;"AB";"C8AB9";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BI";"C9BI9";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"BR";"C9BR9";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E1";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E10";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E11";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E12";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E2";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E3";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E4";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E5";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E6";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E7";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E8";"Gastropoda";"Terebridae";0;0
"Bubaque";2019;4;"E";"C9E9";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA1";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA2";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA3";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA4";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA5";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA6";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA7";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"A";"CA8";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB1";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB2";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB3";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB4";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB5";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB6";"Gastropoda";"Terebridae";0;0
"Formosa";2018;1;"AB";"CAB7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI13";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI14";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI15";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI16";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BI";"CBI9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR13";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR14";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR15";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR16";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"BR";"CBR9";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE1";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE10";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE11";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE12";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE13";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE14";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE15";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE16";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE2";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE3";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE4";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE5";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE6";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE7";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE8";"Gastropoda";"Terebridae";0;0
"Bubaque";2018;2;"E";"CE9";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_1";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_10";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_2";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_3";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_4";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_5";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_6";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_7";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_8";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_6_9";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_1";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_10";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_2";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_3";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_4";"Gastropoda";"Terebridae";0;0
"Orango";2019;2;"AD";"JP_9_5";"Gastropoda";"Terebridae";0;0
